review_id,work_root_id,root_title,proposed_role,checkpoint_4c_decision,quality_flags,missing_proofread_pages,overlap_summary,required_action,review_status,activation_status
itws4c:473283,itws:473283,Morgante maggiore,historical_non_sonnet_poetry,hold_unresolved_markup,unresolved_template:o;unresolved_template:om,,bibit_overlap_metrics=bibit:bibit000363|candidate=0.756465|reference=0.803630,Unresolved markup may contaminate primary text.,pending_bounded_review,inactive
itws4c:93549,itws:93549,Mortal bellezza ascoso il foco tiene,historical_non_sonnet_poetry,hold_duplicate_review,,,,A threshold internal or cross-corpus overlap requires canonical review.,pending_bounded_review,inactive
itws4c:746819,itws:746819,"Morte terribel, villana e soperba",historical_non_sonnet_poetry,hold_duplicate_review,,,,A threshold internal or cross-corpus overlap requires canonical review.,pending_bounded_review,inactive
itws4c:746834,itws:746834,"Morte, che vói, che stai piú en pensèri",historical_non_sonnet_poetry,hold_duplicate_review,,,,A threshold internal or cross-corpus overlap requires canonical review.,pending_bounded_review,inactive
itws4c:746062,itws:746062,"Morte, merzé, se mi' prego t'è 'n grato",historical_non_sonnet_poetry,hold_duplicate_review,,,,A threshold internal or cross-corpus overlap requires canonical review.,pending_bounded_review,inactive
itws4c:746858,itws:746858,"Morto so' giá per te, e tu non cure",historical_non_sonnet_poetry,hold_duplicate_review,,,,A threshold internal or cross-corpus overlap requires canonical review.,pending_bounded_review,inactive
itws4c:10591,itws:10591,Myricae,nineteenth_century_bridge,hold_rendered_validation,section_error:missing section end marker: 2,,,Local extraction disagrees with bounded rendered HTML validation.,pending_bounded_review,inactive
itws4c:742756,itws:742756,Naiade,standard_sonnets,hold_duplicate_review,,,,A threshold internal or cross-corpus overlap requires canonical review.,pending_bounded_review,inactive
itws4c:517713,itws:517713,"Narrazione, e disegno della terra di Prato di Toscana",historical_general,hold_missing_transcription,language_variety_marker,"Pagina:Narrazione, e disegno della terra di Prato di Toscana.djvu/100;Pagina:Narrazione, e disegno della terra di Prato di Toscana.djvu/101;Pagina:Narrazione, e disegno della terra di Prato di Toscana.djvu/102;Pagina:Narrazione, e disegno della terra di Prato di Toscana.djvu/103;Pagina:Narrazione, e disegno della terra di Prato di Toscana.djvu/104;Pagina:Narrazione, e disegno della terra di Prato di Toscana.djvu/105;Pagina:Narrazione, e disegno della terra di Prato di Toscana.djvu/106;Pagina:Narrazione, e disegno della terra di Prato di Toscana.djvu/107;Pagina:Narrazione, e disegno della terra di Prato di Toscana.djvu/108;Pagina:Narrazione, e disegno della terra di Prato di Toscana.djvu/109;Pagina:Narrazione, e disegno della terra di Prato di Toscana.djvu/110;Pagina:Narrazione, e disegno della terra di Prato di Toscana.djvu/111;Pagina:Narrazione, e disegno della terra di Prato di Toscana.djvu/112;Pagina:Narrazione, e disegno della terra di Prato di Toscana.djvu/113;Pagina:Narrazione, e disegno della terra di Prato di Toscana.djvu/114;Pagina:Narrazione, e disegno della terra di Prato di Toscana.djvu/115;Pagina:Narrazione, e disegno della terra di Prato di Toscana.djvu/116;Pagina:Narrazione, e disegno della terra di Prato di Toscana.djvu/117;Pagina:Narrazione, e disegno della terra di Prato di Toscana.djvu/118;Pagina:Narrazione, e disegno della terra di Prato di Toscana.djvu/119;Pagina:Narrazione, e disegno della terra di Prato di Toscana.djvu/120;Pagina:Narrazione, e disegno della terra di Prato di Toscana.djvu/121;Pagina:Narrazione, e disegno della terra di Prato di Toscana.djvu/122;Pagina:Narrazione, e disegno della terra di Prato di Toscana.djvu/123;Pagina:Narrazione, e disegno della terra di Prato di Toscana.djvu/124;Pagina:Narrazione, e disegno della terra di Prato di Toscana.djvu/125;Pagina:Narrazione, e disegno della terra di Prato di Toscana.djvu/126;Pagina:Narrazione, e disegno della terra di Prato di Toscana.djvu/127;Pagina:Narrazione, e disegno della terra di Prato di Toscana.djvu/128;Pagina:Narrazione, e disegno della terra di Prato di Toscana.djvu/129;Pagina:Narrazione, e disegno della terra di Prato di Toscana.djvu/130;Pagina:Narrazione, e disegno della terra di Prato di Toscana.djvu/131;Pagina:Narrazione, e disegno della terra di Prato di Toscana.djvu/135;Pagina:Narrazione, e disegno della terra di Prato di Toscana.djvu/136;Pagina:Narrazione, e disegno della terra di Prato di Toscana.djvu/137;Pagina:Narrazione, e disegno della terra di Prato di Toscana.djvu/138;Pagina:Narrazione, e disegno della terra di Prato di Toscana.djvu/139;Pagina:Narrazione, e disegno della terra di Prato di Toscana.djvu/140;Pagina:Narrazione, e disegno della terra di Prato di Toscana.djvu/141;Pagina:Narrazione, e disegno della terra di Prato di Toscana.djvu/142;Pagina:Narrazione, e disegno della terra di Prato di Toscana.djvu/143;Pagina:Narrazione, e disegno della terra di Prato di Toscana.djvu/144;Pagina:Narrazione, e disegno della terra di Prato di Toscana.djvu/145;Pagina:Narrazione, e disegno della terra di Prato di Toscana.djvu/146;Pagina:Narrazione, e disegno della terra di Prato di Toscana.djvu/147;Pagina:Narrazione, e disegno della terra di Prato di Toscana.djvu/148;Pagina:Narrazione, e disegno della terra di Prato di Toscana.djvu/149;Pagina:Narrazione, e disegno della terra di Prato di Toscana.djvu/39;Pagina:Narrazione, e disegno della terra di Prato di Toscana.djvu/40;Pagina:Narrazione, e disegno della terra di Prato di Toscana.djvu/49;Pagina:Narrazione, e disegno della terra di Prato di Toscana.djvu/53;Pagina:Narrazione, e disegno della terra di Prato di Toscana.djvu/54;Pagina:Narrazione, e disegno della terra di Prato di Toscana.djvu/55;Pagina:Narrazione, e disegno della terra di Prato di Toscana.djvu/56;Pagina:Narrazione, e disegno della terra di Prato di Toscana.djvu/57;Pagina:Narrazione, e disegno della terra di Prato di Toscana.djvu/58;Pagina:Narrazione, e disegno della terra di Prato di Toscana.djvu/59;Pagina:Narrazione, e disegno della terra di Prato di Toscana.djvu/60;Pagina:Narrazione, e disegno della terra di Prato di Toscana.djvu/61;Pagina:Narrazione, e disegno della terra di Prato di Toscana.djvu/62;Pagina:Narrazione, e disegno della terra di Prato di Toscana.djvu/63;Pagina:Narrazione, e disegno della terra di Prato di Toscana.djvu/66;Pagina:Narrazione, e disegno della terra di Prato di Toscana.djvu/67;Pagina:Narrazione, e disegno della terra di Prato di Toscana.djvu/68;Pagina:Narrazione, e disegno della terra di Prato di Toscana.djvu/69;Pagina:Narrazione, e disegno della terra di Prato di Toscana.djvu/70;Pagina:Narrazione, e disegno della terra di Prato di Toscana.djvu/73;Pagina:Narrazione, e disegno della terra di Prato di Toscana.djvu/74;Pagina:Narrazione, e disegno della terra di Prato di Toscana.djvu/75;Pagina:Narrazione, e disegno della terra di Prato di Toscana.djvu/76;Pagina:Narrazione, e disegno della terra di Prato di Toscana.djvu/77;Pagina:Narrazione, e disegno della terra di Prato di Toscana.djvu/78;Pagina:Narrazione, e disegno della terra di Prato di Toscana.djvu/79;Pagina:Narrazione, e disegno della terra di Prato di Toscana.djvu/80;Pagina:Narrazione, e disegno della terra di Prato di Toscana.djvu/81;Pagina:Narrazione, e disegno della terra di Prato di Toscana.djvu/82;Pagina:Narrazione, e disegno della terra di Prato di Toscana.djvu/83;Pagina:Narrazione, e disegno della terra di Prato di Toscana.djvu/84;Pagina:Narrazione, e disegno della terra di Prato di Toscana.djvu/85;Pagina:Narrazione, e disegno della terra di Prato di Toscana.djvu/86;Pagina:Narrazione, e disegno della terra di Prato di Toscana.djvu/87;Pagina:Narrazione, e disegno della terra di Prato di Toscana.djvu/88;Pagina:Narrazione, e disegno della terra di Prato di Toscana.djvu/89;Pagina:Narrazione, e disegno della terra di Prato di Toscana.djvu/90;Pagina:Narrazione, e disegno della terra di Prato di Toscana.djvu/91;Pagina:Narrazione, e disegno della terra di Prato di Toscana.djvu/92;Pagina:Narrazione, e disegno della terra di Prato di Toscana.djvu/93;Pagina:Narrazione, e disegno della terra di Prato di Toscana.djvu/94;Pagina:Narrazione, e disegno della terra di Prato di Toscana.djvu/95;Pagina:Narrazione, e disegno della terra di Prato di Toscana.djvu/96;Pagina:Narrazione, e disegno della terra di Prato di Toscana.djvu/97;Pagina:Narrazione, e disegno della terra di Prato di Toscana.djvu/98;Pagina:Narrazione, e disegno della terra di Prato di Toscana.djvu/99",,One or more requested Pagina records are missing.,pending_bounded_review,inactive
itws4c:484579,itws:484579,Natale in caserma,nineteenth_century_bridge,hold_quality_or_editorial_review,language_variety_marker,,,Quality or editorial signals require bounded review.,pending_bounded_review,inactive
itws4c:742684,itws:742684,Natura,standard_sonnets,hold_duplicate_review,,,,A threshold internal or cross-corpus overlap requires canonical review.,pending_bounded_review,inactive
itws4c:19624,itws:19624,Naufragio,historical_general,hold_duplicate_review,,,bibit_overlap_metrics=bibit:bibit000008|candidate=0.988936|reference=0.990826,A threshold internal or cross-corpus overlap requires canonical review.,pending_bounded_review,inactive
itws4c:746616,itws:746616,Ne la stia mi par esser col leone,historical_non_sonnet_poetry,hold_duplicate_review,,,,A threshold internal or cross-corpus overlap requires canonical review.,pending_bounded_review,inactive
itws4c:742778,itws:742778,Necessitas,standard_sonnets,hold_duplicate_review,,,,A threshold internal or cross-corpus overlap requires canonical review.,pending_bounded_review,inactive
itws4c:957997,itws:957997,Necrologio: Bonaventura Camagni,nineteenth_century_bridge,hold_duplicate_review,,,,A threshold internal or cross-corpus overlap requires canonical review.,pending_bounded_review,inactive
itws4c:582476,itws:582476,Necrologio: Ermanno Grote,nineteenth_century_bridge,hold_unresolved_markup,unresolved_html_tag,,,Unresolved markup may contaminate primary text.,pending_bounded_review,inactive
itws4c:957996,itws:957996,Necrologio: Giuseppe Bertini,nineteenth_century_bridge,hold_duplicate_review,,,,A threshold internal or cross-corpus overlap requires canonical review.,pending_bounded_review,inactive
itws4c:603558,itws:603558,Necrologio: Marco Bonacich,nineteenth_century_bridge,hold_unresolved_markup,unresolved_html_tag,,,Unresolved markup may contaminate primary text.,pending_bounded_review,inactive
itws4c:5603,itws:5603,Nedda,nineteenth_century_bridge,hold_duplicate_review,language_variety_marker,,bibit_overlap_metrics=bibit:bibit001218|candidate=0.820273|reference=0.817265,A threshold internal or cross-corpus overlap requires canonical review.,pending_bounded_review,inactive
itws4c:1004335,itws:1004335,Nel cor più non mi sento,nineteenth_century_bridge,hold_quality_or_editorial_review,removed_score_block,,,Quality or editorial signals require bounded review.,pending_bounded_review,inactive
itws4c:883392,itws:883392,Nel paese di Lucca il bel Collodi,historical_general,hold_duplicate_review,,,,A threshold internal or cross-corpus overlap requires canonical review.,pending_bounded_review,inactive
itws4c:547196,itws:547196,Nel sogno,nineteenth_century_bridge,hold_duplicate_review,language_variety_marker,,gutenberg_pass_1b_overlap_metrics=gutenberg_pass1b:pg17908|candidate=0.996559|reference=0.992646 | gutenberg_resolved_overlap_metrics=gutenberg_resolved:pg17908|candidate=0.996559|reference=0.992646,A threshold internal or cross-corpus overlap requires canonical review.,pending_bounded_review,inactive
itws4c:746841,itws:746841,Nel tempo ch'era Italia tutta d'oro,historical_non_sonnet_poetry,hold_duplicate_review,,,,A threshold internal or cross-corpus overlap requires canonical review.,pending_bounded_review,inactive
itws4c:894280,itws:894280,"Nel tempo, che scorgeano",historical_general,hold_duplicate_review,,,,A threshold internal or cross-corpus overlap requires canonical review.,pending_bounded_review,inactive
itws4c:883356,itws:883356,Nell'alme scuole della saggia Alfea,historical_general,hold_duplicate_review,,,,A threshold internal or cross-corpus overlap requires canonical review.,pending_bounded_review,inactive
itws4c:779043,itws:779043,Nell'ingranaggio,nineteenth_century_bridge,hold_quality_or_editorial_review,language_variety_marker,,,Quality or editorial signals require bounded review.,pending_bounded_review,inactive
itws4c:742758,itws:742758,Nell'ora,standard_sonnets,hold_duplicate_review,,,,A threshold internal or cross-corpus overlap requires canonical review.,pending_bounded_review,inactive
itws4c:779614,itws:779614,Nella nebbia,nineteenth_century_bridge,hold_unresolved_markup,transcription_gap_template;unresolved_template:ast3,,,Unresolved markup may contaminate primary text.,pending_bounded_review,inactive
itws4c:742786,itws:742786,Neve (Prati),standard_sonnets,hold_duplicate_review,,,,A threshold internal or cross-corpus overlap requires canonical review.,pending_bounded_review,inactive
itws4c:219866,itws:219866,Nicarete ovvero La festa degli Alòi,nineteenth_century_bridge,hold_unresolved_markup,unresolved_template:s,,,Unresolved markup may contaminate primary text.,pending_bounded_review,inactive
itws4c:742775,itws:742775,Ninive,standard_sonnets,hold_duplicate_review,,,,A threshold internal or cross-corpus overlap requires canonical review.,pending_bounded_review,inactive
itws4c:883543,itws:883543,"Nobile cavalier, vago d'alloro",historical_general,hold_duplicate_review,,,,A threshold internal or cross-corpus overlap requires canonical review.,pending_bounded_review,inactive
itws4c:879664,itws:879664,"Nocchier, che a merce peregrina intento",historical_non_sonnet_poetry,hold_duplicate_review,,,,A threshold internal or cross-corpus overlap requires canonical review.,pending_bounded_review,inactive
itws4c:892385,itws:892385,Non così belle aprirono,historical_general,hold_duplicate_review,,,,A threshold internal or cross-corpus overlap requires canonical review.,pending_bounded_review,inactive
itws4c:883544,itws:883544,Non così chiari Alfeo,historical_general,hold_duplicate_review,,,,A threshold internal or cross-corpus overlap requires canonical review.,pending_bounded_review,inactive
itws4c:893950,itws:893950,Non così tosto io miro,historical_general,hold_duplicate_review,,,,A threshold internal or cross-corpus overlap requires canonical review.,pending_bounded_review,inactive
itws4c:746821,itws:746821,Non dèe cessare Tomo en sua vita,historical_non_sonnet_poetry,hold_duplicate_review,,,,A threshold internal or cross-corpus overlap requires canonical review.,pending_bounded_review,inactive
itws4c:980267,itws:980267,"Non mi doglio, madonna, anzi mi glorio",historical_non_sonnet_poetry,hold_duplicate_review,,,,A threshold internal or cross-corpus overlap requires canonical review.,pending_bounded_review,inactive
itws4c:883402,itws:883402,Non perchè poche pietre peregrine,historical_general,hold_duplicate_review,,,,A threshold internal or cross-corpus overlap requires canonical review.,pending_bounded_review,inactive
itws4c:186686,itws:186686,Non più illusioni (Carpi),nineteenth_century_bridge,hold_quality_or_editorial_review,editorial_marker;language_variety_marker,,,Quality or editorial signals require bounded review.,pending_bounded_review,inactive
itws4c:746065,itws:746065,"Non potrebb'esser, per quanto Dio fece",historical_non_sonnet_poetry,hold_duplicate_review,,,,A threshold internal or cross-corpus overlap requires canonical review.,pending_bounded_review,inactive
itws4c:746604,itws:746604,Non riconoscereste voi l'Acerbo,historical_non_sonnet_poetry,hold_duplicate_review,,,,A threshold internal or cross-corpus overlap requires canonical review.,pending_bounded_review,inactive
itws4c:883512,itws:883512,"Non saetta d'Amor, che in me si scocchi",historical_general,hold_duplicate_review,,,,A threshold internal or cross-corpus overlap requires canonical review.,pending_bounded_review,inactive
itws4c:746898,itws:746898,Non se credea che mai discolorasse,historical_non_sonnet_poetry,hold_duplicate_review,,,,A threshold internal or cross-corpus overlap requires canonical review.,pending_bounded_review,inactive
itws4c:746830,itws:746830,Non se reze questa nostra cittade,historical_non_sonnet_poetry,hold_duplicate_review,,,,A threshold internal or cross-corpus overlap requires canonical review.,pending_bounded_review,inactive
itws4c:883366,itws:883366,Non senza gran cordoglio il zio ripose,historical_general,hold_duplicate_review,,,,A threshold internal or cross-corpus overlap requires canonical review.,pending_bounded_review,inactive
itws4c:746066,itws:746066,Non si disperin quelli de lo 'nferno,historical_non_sonnet_poetry,hold_duplicate_review,,,,A threshold internal or cross-corpus overlap requires canonical review.,pending_bounded_review,inactive
itws4c:880051,itws:880051,"Non sia guerrier, che del sacrato acciaro",historical_non_sonnet_poetry,hold_duplicate_review,,,,A threshold internal or cross-corpus overlap requires canonical review.,pending_bounded_review,inactive
itws4c:1003648,itws:1003648,Non son chi fui: perì di noi gran parte (1835),standard_sonnets,hold_duplicate_review,,,,A threshold internal or cross-corpus overlap requires canonical review.,pending_bounded_review,inactive
itws4c:1003706,itws:1003706,Non son chi fui; perì di noi gran parte (1856),standard_sonnets,hold_duplicate_review,,,,A threshold internal or cross-corpus overlap requires canonical review.,pending_bounded_review,inactive
itws4c:883348,itws:883348,"Non spargete sospir, diletti amici",historical_general,hold_duplicate_review,,,,A threshold internal or cross-corpus overlap requires canonical review.,pending_bounded_review,inactive
itws4c:746761,itws:746761,Non speri 'l pigro re di Carlo erede,historical_non_sonnet_poetry,hold_duplicate_review,,,,A threshold internal or cross-corpus overlap requires canonical review.,pending_bounded_review,inactive
itws4c:746972,itws:746972,"Non ti bisogna, Giacomon piovano",historical_non_sonnet_poetry,hold_unresolved_markup,unresolved_template:loop,,,Unresolved markup may contaminate primary text.,pending_bounded_review,inactive
itws4c:479939,itws:479939,"Non treccia d'oro, non d'occhi vaghezza (IEI)",historical_non_sonnet_poetry,hold_duplicate_review,,,,A threshold internal or cross-corpus overlap requires canonical review.,pending_bounded_review,inactive
itws4c:826731,itws:826731,"Non treccia d'oro, non d'occhi vaghezza (Lucas)",historical_non_sonnet_poetry,hold_duplicate_review,,,,A threshold internal or cross-corpus overlap requires canonical review.,pending_bounded_review,inactive
itws4c:879504,itws:879504,"Non è questa colei, che coll'ardore",historical_non_sonnet_poetry,hold_duplicate_review,,,,A threshold internal or cross-corpus overlap requires canonical review.,pending_bounded_review,inactive
itws4c:876356,itws:876356,Nota ai Guinigi,nineteenth_century_bridge,hold_quality_or_editorial_review,removed_wikitable,,,Quality or editorial signals require bounded review.,pending_bounded_review,inactive
itws4c:783281,itws:783281,Note sulla Fine di un regno,nineteenth_century_bridge,hold_quality_or_editorial_review,transcription_gap_template,,,Quality or editorial signals require bounded review.,pending_bounded_review,inactive
itws4c:440727,itws:440727,Notizia d'opere di disegno,historical_general,hold_unresolved_markup,language_variety_marker;transcription_gap_template;unresolved_template:graffa;unresolved_template:ns;unresolved_template:paginacitata,,,Unresolved markup may contaminate primary text.,pending_bounded_review,inactive
itws4c:20627,itws:20627,Notizia intorno a Didimo Chierico,nineteenth_century_bridge,hold_empty_extraction,empty_extraction;section_error:missing section begin marker: {{SUBPAGENAME}};section_error:missing section end marker: {{SUBPAGENAME}},,,No primary text remained after conservative cleaning.,pending_bounded_review,inactive
itws4c:642506,itws:642506,Notizie biografiche degli illustri comaschi,nineteenth_century_bridge,hold_unresolved_markup,removed_math_block;removed_wikitable;transcription_gap_template;unresolved_template:custom rule,,,Unresolved markup may contaminate primary text.,pending_bounded_review,inactive
itws4c:559338,itws:559338,Notizie de' professori del disegno da Cimabue in qua,nineteenth_century_bridge,hold_missing_transcription,,Pagina:Baldinucci - Notizie de' professori del disegno I.djvu/24,,One or more requested Pagina records are missing.,pending_bounded_review,inactive
itws4c:441022,itws:441022,"Notizie del bello, dell'antico, e del curioso della città di Napoli",nineteenth_century_bridge,hold_quality_or_editorial_review,editorial_marker;language_variety_marker;removed_wikitable,,,Quality or editorial signals require bounded review.,pending_bounded_review,inactive
itws4c:297199,itws:297199,Notizie della vita e degli scritti di Luigi Pezzoli,nineteenth_century_bridge,hold_quality_or_editorial_review,language_variety_marker,,,Quality or editorial signals require bounded review.,pending_bounded_review,inactive
itws4c:515153,itws:515153,Notizie storiche dell'antica chiesa di San Pier Forelli in Prato,nineteenth_century_bridge,hold_unresolved_markup,removed_wikitable;unresolved_template:biblink,,,Unresolved markup may contaminate primary text.,pending_bounded_review,inactive
