candidate_id,ebook_id,title,source_kind,stanza_pattern,first_line,last_line,source_text_sha256,review_resolution,review_rationale
pg39239:char252989-253560,39239,Rimatori siculo-toscani del dugento. Serie prima - Pistoiesi-Lucchesi-Pisani,structural_14_line,14,"Aldendo dire l'altèro valore,",par ch'obbriato — aggia 'l sommo Sire.,bf9a139b0c121f35f12048f0575f2391716c1095309ba3e0e2cea29687de3f1d,accept_structurally_verified_standard_sonnet,Bounded fourteen-line Italian poem has a coherent sonnet octave-and-sestet or quatrain-and-tercet rhyme structure.
pg39239:char253693-254269,39239,Rimatori siculo-toscani del dugento. Serie prima - Pistoiesi-Lucchesi-Pisani,structural_14_line,14,Tua scritta intesi bene lo tinore:,'om ordinato — pur a ben seguire. —,cf587902165796f451106810a3d69a897f55a17fca447796d72fd8f08ed6fe98,accept_structurally_verified_standard_sonnet,Bounded fourteen-line Italian poem has a coherent sonnet octave-and-sestet or quatrain-and-tercet rhyme structure.
pg39239:char277601-278211,39239,Rimatori siculo-toscani del dugento. Serie prima - Pistoiesi-Lucchesi-Pisani,structural_14_line,14,Encara vuoill qe sapchatz,"«Marseylla», «Jenova», «Plajensa».",3f4962c3d71217789b76d91bc8654eb75699139562f7c3f9f412e066904eb2e8,exclude_not_sonnet,"Fourteen-line detector window is Occitan grammar exposition and examples, not a sonnet."
pg39239:char283633-284220,39239,Rimatori siculo-toscani del dugento. Serie prima - Pistoiesi-Lucchesi-Pisani,structural_14_line,14,"Encar', amic, devetz saber","ieu vari «seygnor», so sabchatz:",ba6192aff265d0c7f59fc4bcbde4f211c2e2b1e756457b1d1866650606df6c61,exclude_not_sonnet,"Fourteen-line detector window is Occitan grammar exposition and examples, not a sonnet."
pg39239:char285431-285952,39239,Rimatori siculo-toscani del dugento. Serie prima - Pistoiesi-Lucchesi-Pisani,structural_14_line,14,"De los comuns ajectius,",parladura ysis declina:,09775499b114d3b00c47d98a15e25204fe0a3070c1df95774ad480f45365b6d4,exclude_not_sonnet,"Fourteen-line detector window is Occitan grammar exposition and examples, not a sonnet."
pg39239:char384389-385271,39239,Rimatori siculo-toscani del dugento. Serie prima - Pistoiesi-Lucchesi-Pisani,structural_14_line,14,"De la fera infertá e angosciosa,                         215","Donna, vostre bellezze,                                   73",291e694f08b109af4c487448d821833665440277dfc4fb4aa8b1e60b5eae3502,exclude_not_sonnet,"Fourteen-line detector window is index material, not a sonnet."
pg40328:char22865-23788,40328,Ahasvero nell'Isola del Diavolo: versi: preceduti da uno studio su l'Ebraismo e la rivoluzione francese,structural_14_line,8-6,"[5] Israel, diceva il padre Giacinto in una sua predica, è il primo",poema Nazionale Italico.,697289231a8c2f21e88971740a59fc3c28281a3a9790975c5040ffe79b8d4805,exclude_not_sonnet,"Detector window is prose or continuous blank-verse narrative, not a bounded sonnet."
pg40328:char91246-91834,40328,Ahasvero nell'Isola del Diavolo: versi: preceduti da uno studio su l'Ebraismo e la rivoluzione francese,structural_14_line,14,E l'età rea[17] non tramontata è ancora!,"A miei tiranni rabbia, a me vendetta.",ee3d43dd724474b94065639f5c4a15e33e4320033b9c4a007235ca6ba4293907,exclude_not_sonnet,"Detector window is prose or continuous blank-verse narrative, not a bounded sonnet."
pg40328:char105774-106699,40328,Ahasvero nell'Isola del Diavolo: versi: preceduti da uno studio su l'Ebraismo e la rivoluzione francese,structural_14_line,14,"Due croci, due olocausti. Gli Ebrei, per la loro origine, la loro",d'amore.,34b6db23d9423e63fefc8be511095952bdc7ef6e539877a7828a4539addec2f8,exclude_not_sonnet,"Detector window is prose or continuous blank-verse narrative, not a bounded sonnet."
pg49346:char15833-16328,49346,"Nerone: commedia in cinque atti ed in versi, con prologo e note storiche",structural_14_line,14,Amo l’odio patrizio perchè figlio,È per noi quanta gente abita il mondo.—,8ec1649848d0c474a6d258b604324a601b0eb9d3e8fcf90b47549284ede25366,exclude_not_sonnet,"Fourteen-line detector window is continuous comedy dialogue, not a bounded sonnet."
pg49346:char16458-16955,49346,"Nerone: commedia in cinque atti ed in versi, con prologo e note storiche",structural_14_line,14,È a te ben noto,Legioni v’è tumulto.,4c5af4bc79860bb4fb39951e97fa8e5a6c3290d40e91161203c3b95c4a0664de,exclude_not_sonnet,"Fourteen-line detector window is continuous comedy dialogue, not a bounded sonnet."
pg49346:char24717-25226,49346,"Nerone: commedia in cinque atti ed in versi, con prologo e note storiche",structural_14_line,14,"Più che libera, tu sei",Fati del figlio di Giocasta.,fcfe646462468f8b210a22b4d8c5c5ca836894b040d19b0d3b4ff4c5c6c672b1,exclude_not_sonnet,"Fourteen-line detector window is continuous comedy dialogue, not a bounded sonnet."
pg49346:char26870-27408,49346,"Nerone: commedia in cinque atti ed in versi, con prologo e note storiche",structural_14_line,14,"Ritraggi il piede, o folle giovinetta,",Non tiene imperio che una donna sola.,1f856d16e715f9d116041550e1d78b3c30a80190f0b3fd81c9b0c8ebae59b342,exclude_not_sonnet,"Fourteen-line detector window is continuous comedy dialogue, not a bounded sonnet."
pg49346:char40881-41429,49346,"Nerone: commedia in cinque atti ed in versi, con prologo e note storiche",structural_14_line,14,Ed io la prendo intera,Uomini veri e non roba da merce?,20fcab636f6ada50ad1c36633222cf9145edc20e7b62af2d2a5d8f547c6a7ea9,exclude_not_sonnet,"Fourteen-line detector window is continuous comedy dialogue, not a bounded sonnet."
pg57565:char120725-121295,57565,"Le tragedie, gl'inni sacri e le odi di Alessandro Manzoni",structural_14_line,14,"Paracar che scappée de Lombardia,",Sulla scerna del boja che ne scanna.,0613745fd6f11bc8826c906a71c1f6bf01baa39d489556a6ad2af2c32ee19026,exclude_nonstandard_language_sonnet,Verified Milanese sonnet by Carlo Porta; retained only as conditioned evidence and not authorized for standard-Italian activation.
pg57565:char216751-217443,57565,"Le tragedie, gl'inni sacri e le odi di Alessandro Manzoni",structural_14_line,8-6,. . . . Oh dolce madre!,"condotta col marito prigioniera in Francia, dove morì».",0a111f62877bb4634e0dde7cd34603398733191fa23846771a8853fe97b19ca5,exclude_not_sonnet,"Window combines a dramatic quotation with surrounding prose commentary, not a bounded sonnet."
pg57565:char257698-258286,57565,"Le tragedie, gl'inni sacri e le odi di Alessandro Manzoni",structural_14_line,14,"Ben fu degno d’honor l’atto gentile,",Quella che già ti spinse a l’ultime hore.,43eb3febee8bb5ab04d27a67bf982c8713c93cf6b02f574a99a933ca3e94ffdd,accept_structurally_verified_standard_sonnet,Bounded fourteen-line Italian poem has a coherent sonnet octave-and-sestet or quatrain-and-tercet rhyme structure.
pg57565:char506590-507146,57565,"Le tragedie, gl'inni sacri e le odi di Alessandro Manzoni",structural_14_line,14,Come pesante,Certo a punir. Se ancora....,d3852fbc5edc235e4801fbaaf5235c6a657e81cfeda13cc323383e87e90809dc,exclude_not_sonnet,"Fourteen-line window is continuous Adelchi dramatic verse, not a bounded sonnet."
pg57565:char710792-711635,57565,"Le tragedie, gl'inni sacri e le odi di Alessandro Manzoni",structural_14_line,14,«J’ai honte de vous parler encore de mon fameux coup de lance,énumération».[1029],b7f8f6aae28e1f9a51b9a125d332085d617ba4208c022a4fce71073c08d93beb,exclude_not_sonnet,"Fourteen-line detector window is a French prose letter, not a sonnet."
pg57565:char730708-731620,57565,"Le tragedie, gl'inni sacri e le odi di Alessandro Manzoni",structural_14_line,14,«Je ne crois pas vous avoir dit que M. Chauvet se proposait de,bientôt ou vous en dire ou vous en écrive davantage à ce sujet».,7cff03fc5b0fb3f49c2bcbc386df4a04538a5f3551c9b70ad531d0a89e4cc6b7,exclude_not_sonnet,"Fourteen-line detector window is a French prose letter, not a sonnet."
pg57565:char1090229-1090805,57565,"Le tragedie, gl'inni sacri e le odi di Alessandro Manzoni",structural_14_line,4-4-3-3,Come il divo Alighier l’ingrata Flora,"Pentita sempre, e non cangiata mai.",3acad58cbbddff636005d27c7440a0dc4442d98d90e932f65528edbeff32a8c7,accept_structurally_verified_standard_sonnet,Bounded fourteen-line Italian poem has a coherent sonnet octave-and-sestet or quatrain-and-tercet rhyme structure.
pg58615:char20423-20969,58615,Lirica,structural_14_line,4-4-3-3,"Egli era per lo più timido e muto,",Per l'amor suo — se quell'amor son io!,136a3a1b1eaf9bbcfea87621b322790f8520b031860bf3e8d02ddb3823dc7e3a,accept_structurally_verified_standard_sonnet,Bounded fourteen-line Italian poem has a coherent sonnet octave-and-sestet or quatrain-and-tercet rhyme structure.
pg58615:char22418-22958,58615,Lirica,structural_14_line,14,L'ho riveduto!,"Poichè, senza parlar, stese le braccia.",67f9e5573650f4f9dbd865a5233ccc70d3a21a95f965ba61c9600b5227877e4b,exclude_not_sonnet,"Fourteen-line lyric uses a refrain and irregular stanza/rhyme form, not a standard sonnet."
pg59568:char26169-26806,59568,"Il Ricciardetto, vol. I",structural_14_line,4-4-3-3,_La rocca del mio cor non è più forte_,_Pianger la persa signorìa primiera.[35]_,cc2d25f2d8d1481d4adad3d06bba7e44bd7a15161415240de26801ee118d9617,accept_structurally_verified_standard_sonnet,"Bounded fourteen-line poem has two quatrains and two tercets with coherent sonnet rhyme, including when quoted in critical narrative."
pg59568:char37230-37869,59568,"Il Ricciardetto, vol. I",structural_14_line,4-4-3-3,_L'argento e l'or che ognun desira e chiede_,_Gli rispondea dagli antri: Oh gran c..._,f326c38736e6e999e62ba1b814585695da74b314d9566e1f0a8590b3c2f56ff7,accept_structurally_verified_standard_sonnet,"Bounded fourteen-line poem has two quatrains and two tercets with coherent sonnet rhyme, including when quoted in critical narrative."
pg59568:char37907-38547,59568,"Il Ricciardetto, vol. I",structural_14_line,4-4-3-3,_Ad un vecchio di salcio arido stelo_,_Si ruppe il salcio e diè del c... in terra._,fd62bc24b29d2935e59acc0ecca3b85659022bc0d18074e7e06e8eec149e8216,accept_structurally_verified_standard_sonnet,"Bounded fourteen-line poem has two quatrains and two tercets with coherent sonnet rhyme, including when quoted in critical narrative."
pg59568:char46921-47557,59568,"Il Ricciardetto, vol. I",structural_14_line,4-4-3-3,"_Uh! che gentacce, Vergine Maria!_",_A far le spese voi gli avete a fare?[60]_,2b6b0e80883dd7e27c1fee01a79cbae71f2601bf4b40424e3dba2c026bc97485,accept_structurally_verified_standard_sonnet,"Bounded fourteen-line poem has two quatrains and two tercets with coherent sonnet rhyme, including when quoted in critical narrative."
pg59568:char47895-48512,59568,"Il Ricciardetto, vol. I",structural_14_line,4-4-3-3,"_Non ha tant'agli Prato e Siena matti,_",_Bietolon pedagogo da Buggiano._,0ccd5fbd3759044d7625d9eedbf4bdcd8eb2dc316f26afe0224d484fe9b69426,accept_structurally_verified_standard_sonnet,"Bounded fourteen-line poem has two quatrains and two tercets with coherent sonnet rhyme, including when quoted in critical narrative."
pg59568:char663740-664349,59568,"Il Ricciardetto, vol. I",structural_14_line,4-4-3-3,"Pallido, emunto, ma sereno il volto",E di prete non ha che il sacramento.,10458beedf64a25bcaf6c55cc728a11dd79a90e610021f31bdf31b4eee26dbc4,accept_structurally_verified_standard_sonnet,"Bounded fourteen-line poem has two quatrains and two tercets with coherent sonnet rhyme, including when quoted in critical narrative."
pg60092:char175603-176177,60092,La donna nella vita e nelle opere di Giacomo Leopardi,structural_14_line,14,Signor Conte..... le vuo' dire,"Ma circa amor, non ne facciamo niente.",ed6c1b6ac06e54a690c21252d124abbc06e7ea0c72d363a7224d76c8c7ed9c4e,accept_structurally_verified_standard_sonnet,Bounded fourteen-line Italian poem has a coherent sonnet octave-and-sestet or quatrain-and-tercet rhyme structure.
pg60092:char176644-177201,60092,La donna nella vita e nelle opere di Giacomo Leopardi,structural_14_line,14,Alma gentil che colassù n'andasti,Possa mertar delle belle alme il pianto.,1ed27a81a41ae61410dc022b2a0f9ea3c43217f53cf29d373ebe3a90d8a5756d,exclude_not_sonnet,"Fourteen-line invocation is continuous blank verse with omitted lines, not a sonnet."
pg60092:char178969-179560,60092,La donna nella vita e nelle opere di Giacomo Leopardi,structural_14_line,14,Altre sentii gli armonici concenti,Sì che all'onor d'Italia Eco risponda.,ce664b2e47e1215d7d4e443f3dd87c08274516327aa70f57a1dbb2eb5ac19801,accept_structurally_verified_standard_sonnet,Bounded fourteen-line Italian poem has a coherent sonnet octave-and-sestet or quatrain-and-tercet rhyme structure.
pg60092:char226855-227442,60092,La donna nella vita e nelle opere di Giacomo Leopardi,structural_14_line,14,"Salve stella d'Amor, salve o Fanciullo,",Che doni son d'Amor grazia e beltate.,37d3f03dfbca0c9172dfc1217b5bc6cf7a6736596b27503c527abf872f3fa94b,exclude_not_sonnet,"Fourteen-line invocation fragment is continuous blank verse, not a sonnet."
pg60160:char21763-22450,60160,Lea: dramma in tre atti in prosa con un prologo in versi,structural_14_line,14,"Trenta libretti, vedi, tengo nel mio cassetto",E i drammi nel cassetto...,4b1e47bb9bfb4f4deb34f25ac8b582427519b934c4d076b3fca51bd9e5fb31b4,exclude_not_sonnet,"Fourteen-line detector window is continuous dramatic dialogue, not a bounded sonnet."
pg60549:char4689-5278,60549,Liriche,structural_14_line,14,Come usignolo che soave canti,Sospirando ripete il bel desiro.,009b667c46c80ba003e2f28b9c0426b05fd6ca1228a53943e7dba5ef5f24a139,accept_structurally_verified_standard_sonnet,Bounded fourteen-line Italian poem has a coherent sonnet octave-and-sestet or quatrain-and-tercet rhyme structure.
pg60549:char47224-47809,60549,Liriche,structural_14_line,14,La giovin rigogliosa età serena,"VERGOGNE antiche, SCELLERANZE e GLORIE.",c709f48e34e036bd5b02ce7a330e78b512ce44cb219f018160ab7e81abdbbc0d,accept_structurally_verified_standard_sonnet,Bounded fourteen-line Italian poem has a coherent sonnet octave-and-sestet or quatrain-and-tercet rhyme structure.
pg63082:char20550-21330,63082,Pataffio - Tesoretto,structural_14_line,4-4-3-3,=Ne hai ne hai:= s'intende de' denari secondo il prov. =Chi non ha,una non men grossa dell'altra.,bed2be0eaa5a3ecb1a2acddc82b5d0f79a1b67fff8c00e5763416651bfd99406,exclude_not_sonnet,"Window combines a Pataffio tercet with prose glossary commentary, not a sonnet."
pg63082:char73975-74724,63082,Pataffio - Tesoretto,structural_14_line,4-4-3-3,=Penna muda:= È quel cambiar di penne che fan gli uccelli; cosa,Tra ugiole e barugiole con giardo.,c07aff29fdde03e7368753b7325f7e258b8be1891509a97e651e32bcff01be86,exclude_not_sonnet,"Window combines a Pataffio tercet with prose glossary commentary, not a sonnet."
pg63082:char82305-83090,63082,Pataffio - Tesoretto,structural_14_line,4-4-3-3,"=Fatt'è il becco all'oca:= il negozio è finito, la cosa è fatta.",e penosi taccoli.,9b78c50738534162c2711befc50e02591edde9629695fde421ed65d2b8bf82dc,exclude_not_sonnet,"Window combines a Pataffio tercet with prose glossary commentary, not a sonnet."
pg63082:char85582-86368,63082,Pataffio - Tesoretto,structural_14_line,4-4-3-3,=Le traveggole:= allucinamento. =Malemme:= mal uomo. =Chi nel viso,"questa lettera, e dir per esempio: =Pane nostru=. Rid.",53966d1dc95f555e72c136125873b1276322f88c924c144f687ab19eea35d127,exclude_not_sonnet,"Window combines a Pataffio tercet with prose glossary commentary, not a sonnet."
pg63082:char99879-100682,63082,Pataffio - Tesoretto,structural_14_line,4-4-3-3,"=Cusoffiole:= voce d'ammirazione e di sorpresa, come =capperi!=","Cardando, perchè teme nol ghermisce.",7ffc988edaf7f37a535dd0c3e52778d7a419df27c5deec523dbcdd7ea049f93b,exclude_not_sonnet,"Window combines a Pataffio tercet with prose glossary commentary, not a sonnet."
pg63082:char144959-145680,63082,Pataffio - Tesoretto,structural_14_line,4-4-3-3,"=Siri ec.= mentre ora badano alle baje, e non pensano a te.",sozzi equivoci.,f55eee6f1335dc0635539a2270ec3b16141b96faaada8284ccecd559a6795a4e,exclude_not_sonnet,"Window combines a Pataffio tercet with prose glossary commentary, not a sonnet."
pg63082:char186624-187357,63082,Pataffio - Tesoretto,structural_14_line,4-4-3-3,"=Mala sciarda:= la cattiva pelle, uomo d'iniqua razza; dal Franc.",Poi rose 'l pretesemol dentecchiando.,0f850629cad447eef8ba539cfbbb1775730d4a1060a376f34099cbc6f8f7a518,exclude_not_sonnet,"Window combines a Pataffio tercet with prose glossary commentary, not a sonnet."
pg63082:char249960-250766,63082,Pataffio - Tesoretto,structural_14_line,4-4-3-3,=Non posso ec.= dicesi dagli scapigliati di chi ha contratto certo,"Senza travagli dietro, o pur con pene.",2127240ca84d5d77b6391f83aec7f5657615d55c4b8b970e5bac7bd07fd7850c,exclude_not_sonnet,"Window combines a Pataffio tercet with prose glossary commentary, not a sonnet."
pg63082:char343761-344343,63082,Pataffio - Tesoretto,structural_14_line,4-4-3-3,Ritengo più che posso mio coraggio,"Pianger la sera, la notte, e 'l mattino.",8af31758fdf823dcac0c6a7b434bd6cdd106c9222b7404e8b73e031139961e0d,accept_structurally_verified_standard_sonnet,Bounded fourteen-line Italian poem has a coherent sonnet octave-and-sestet or quatrain-and-tercet rhyme structure.
pg77167:char151403-151978,77167,L'Acerba,structural_14_line,14,"Poi che morte le penne ha plombino,",Chiuderà giurno ne l’umano regno.,df7ec1d4f9611a0b03bd180b016eda9d4edc292cf530923d40eeb829de63064a,exclude_not_sonnet,"Window is an arbitrary fourteen-line slice of a longer Acerba capitolo, not a bounded sonnet."
pg77167:char155094-155657,77167,L'Acerba,structural_14_line,14,"Nocticora, querendo el cibo, grida;","Non vede, chè vivendo ella se more.",a2e7a375dab9e2706b0287ed167a80a9023d5d76e466c006401a261551b19819,exclude_not_sonnet,"Window is an arbitrary fourteen-line slice of a longer Acerba capitolo, not a bounded sonnet."
pg77167:char155678-156247,77167,L'Acerba,structural_14_line,14,In femina lo maschio transfigura [L. c. 39],Tu vidi trapassar in tempo curto.,7b4b68e317ad88ce6e03c5d0638e6d20713a1dee76ebdef8a42d4532b13ef3d0,exclude_not_sonnet,"Window is an arbitrary fourteen-line slice of a longer Acerba capitolo, not a bounded sonnet."
pg77167:char156267-156842,77167,L'Acerba,structural_14_line,14,La rondene doie petre preziose[110],Chè propria natura è lo peccare.,3e8364cc256408d414104136884886382dd13dd00183ae34e129ebfe85026b08,exclude_not_sonnet,"Window is an arbitrary fourteen-line slice of a longer Acerba capitolo, not a bounded sonnet."
pg77167:char157949-158535,77167,L'Acerba,structural_14_line,14,"El calandrello, qual’è tutto bianco,","Chè, astrimando, la morte gli è intorno.",9bf7c07e93792025bdcdebfb955225bdaa75db84ec48bf24e8e7e69c9ff7ddf0,exclude_not_sonnet,"Window is an arbitrary fourteen-line slice of a longer Acerba capitolo, not a bounded sonnet."
pg77167:char160984-161561,77167,L'Acerba,structural_14_line,14,"El grifo assai è forte, ma pur teme [L. c. 41 t.]",Già mai de soa salute non s’arietra.,f5c821b34b4252468d4260a082297f9504cfe941cabbef381cb918cebb757abc,exclude_not_sonnet,"Window is an arbitrary fourteen-line slice of a longer Acerba capitolo, not a bounded sonnet."
pg77167:char164079-164660,77167,L'Acerba,structural_14_line,14,"La tortora pur sè sola plangendo,","Ov’è la gloria, che sempre è infinita.",ada22b6e680840dba56f5b4e755a6c3aa7761e6f87930173eb49258691c25f7d,exclude_not_sonnet,"Window is an arbitrary fourteen-line slice of a longer Acerba capitolo, not a bounded sonnet."
pg77167:char164682-165254,77167,L'Acerba,structural_14_line,14,"Nasce onne corvo, per natura, bianco,",Sospir traendo de dolorosi guai.,3bf1cc3e4a988de524cf5ee82dccc1176fc4a7584fac82ff9f31873d4a1eb3f3,exclude_not_sonnet,"Window is an arbitrary fourteen-line slice of a longer Acerba capitolo, not a bounded sonnet."
pg77167:char165275-165877,77167,L'Acerba,structural_14_line,14,"Canta sì dolcemente la serena, [L. c. 43 t.]",El senno fa gran pena pe lo[125] danno.,a36b1cf0b334602ba2688fa5e8ee770de6e9f0c780be9ea091be8ab9b2a5d4b8,exclude_not_sonnet,"Window is an arbitrary fourteen-line slice of a longer Acerba capitolo, not a bounded sonnet."
pg77167:char165899-166482,77167,L'Acerba,structural_14_line,14,"Gronco, che dentro a le caverne nasce",A ciò che preso non sia da questo amo.,e0d90ef53a2caea6fc7c56052825c7c2a618b292dbe70a8925f2124bdb6f4155,exclude_not_sonnet,"Window is an arbitrary fourteen-line slice of a longer Acerba capitolo, not a bounded sonnet."
pg77167:char166858-167457,77167,L'Acerba,structural_14_line,14,"L’ostrega, quand’è la luna plena,",Nè damno fè già mai lo bel tacere.,3d7e16a5b79aa5bd426cf7cb4e624d0be529eee862d66762f45cc9ca3b67e06b,exclude_not_sonnet,"Window is an arbitrary fourteen-line slice of a longer Acerba capitolo, not a bounded sonnet."
pg77167:char168297-168892,77167,L'Acerba,structural_14_line,14,"Signor è ’l basalisco de’ serpenti, [L. c. 45]",Sì che lo nimico finalmente abbatte.,addede4df75d4d3059c2960b67e86dbc0b8d0fc4167bad705244f49309c33138,exclude_not_sonnet,"Window is an arbitrary fourteen-line slice of a longer Acerba capitolo, not a bounded sonnet."
pg77167:char168914-169488,77167,L'Acerba,structural_14_line,14,"L’aspido, ch’è aspro de veneno,",Chi tutto move iudica e discerne.,0e0de8fee1ca173d1b70859abe4aa34d1721c079aaf67bf94a6502e1d5e4e803,exclude_not_sonnet,"Window is an arbitrary fourteen-line slice of a longer Acerba capitolo, not a bounded sonnet."
pg77167:char172575-173133,77167,L'Acerba,structural_14_line,14,"Quando la Luna illuma ’l Scorpione,[137]",Che l’omo plù non cura d’altro onore.,34a3b354a238c1de33e213a5a00d37afbe46bb2da3e46d992fd141a0f4bb18cc,exclude_not_sonnet,"Window is an arbitrary fourteen-line slice of a longer Acerba capitolo, not a bounded sonnet."
pg77167:char179136-179695,77167,L'Acerba,structural_14_line,14,Cava li morti de le sepolture [L. c. 50],Se de resuscitar non semo accorti.,c019b1185c2fdfde204be235507403b217ea6a208c72795a4376af2d2eb48bff,exclude_not_sonnet,"Window is an arbitrary fourteen-line slice of a longer Acerba capitolo, not a bounded sonnet."
pg77167:char181432-182003,77167,L'Acerba,structural_14_line,14,Per terra va castoro con l’animali.,Pensa che de dolcezza pena nasce.,0f1a0d5df56840f460c3983b675683211cf9394ac1d53d66c129edcaabfe09c0,exclude_not_sonnet,"Window is an arbitrary fourteen-line slice of a longer Acerba capitolo, not a bounded sonnet."
pg77167:char183247-183833,77167,L'Acerba,structural_14_line,14,"El cervo in melodia se delecta,[153] [C. c. 48]",Che siano lor vertù qui ben aperte.,47082c87323ddcc3da3823e0df27bd4a02b3f6601305c0ee2ea781a6c6a1752e,exclude_not_sonnet,"Window is an arbitrary fourteen-line slice of a longer Acerba capitolo, not a bounded sonnet."
pg77167:char188279-188816,77167,L'Acerba,structural_14_line,14,"In graziosi raggi de lo sole,",In ciò non aggi la memoria molle.[157],541b9435e02812ee20739382cbef9aba203f041978fd6548abfedfe713a11a83,exclude_not_sonnet,"Window is an arbitrary fourteen-line slice of a longer Acerba capitolo, not a bounded sonnet."
