review_id,work_root_id,checkpoint_4c_decision,resolution,canonical_reference_ids,removed_reference_ids,rights_decision,rationale,review_status,activation_status
itws4c:59751,itws:59751,hold_quality_or_editorial_review,exclude_quality_language_or_editorial_hold,,,rights_pass,"Non-removable quality, language-variety, transcription-gap, or editorial evidence remains.",resolved,inactive_pending_cross_archive_freeze
itws4c:396589,itws:396589,hold_unresolved_markup,exclude_unresolved_markup,,,rights_pass,Unknown markup may contain or corrupt primary text.,resolved,inactive_pending_cross_archive_freeze
itws4c:28118,itws:28118,hold_unresolved_markup,exclude_unresolved_markup,,,rights_pass,Unknown markup may contain or corrupt primary text.,resolved,inactive_pending_cross_archive_freeze
itws4c:13638,itws:13638,hold_duplicate_review,exclude_canonical_cross_corpus_duplicate,bibit:bibit001594,,rights_pass,An already resolved project source contains this Wikisource root.,resolved,inactive_pending_cross_archive_freeze
itws4c:704176,itws:704176,hold_quality_or_editorial_review,exclude_quality_language_or_editorial_hold,,,rights_pass,"Non-removable quality, language-variety, transcription-gap, or editorial evidence remains.",resolved,inactive_pending_cross_archive_freeze
itws4c:391403,itws:391403,hold_quality_or_editorial_review,exclude_quality_language_or_editorial_hold,,,rights_pass,"Non-removable quality, language-variety, transcription-gap, or editorial evidence remains.",resolved,inactive_pending_cross_archive_freeze
itws4c:802821,itws:802821,hold_quality_or_editorial_review,exclude_quality_language_or_editorial_hold,,,rights_pass,"Non-removable quality, language-variety, transcription-gap, or editorial evidence remains.",resolved,inactive_pending_cross_archive_freeze
itws4c:1005875,itws:1005875,hold_quality_or_editorial_review,exclude_quality_language_or_editorial_hold,,,rights_pass,"Non-removable quality, language-variety, transcription-gap, or editorial evidence remains.",resolved,inactive_pending_cross_archive_freeze
itws4c:217006,itws:217006,hold_unresolved_markup,exclude_unresolved_markup,,,rights_pass,Unknown markup may contain or corrupt primary text.,resolved,inactive_pending_cross_archive_freeze
itws4c:435726,itws:435726,hold_unresolved_markup,exclude_unresolved_markup,,,rights_pass,Unknown markup may contain or corrupt primary text.,resolved,inactive_pending_cross_archive_freeze
itws4c:59917,itws:59917,hold_unresolved_markup,exclude_unresolved_markup,,,rights_pass,Unknown markup may contain or corrupt primary text.,resolved,inactive_pending_cross_archive_freeze
itws4c:621851,itws:621851,hold_quality_or_editorial_review,exclude_quality_language_or_editorial_hold,,,rights_pass,"Non-removable quality, language-variety, transcription-gap, or editorial evidence remains.",resolved,inactive_pending_cross_archive_freeze
itws4c:350063,itws:350063,hold_unresolved_markup,exclude_unresolved_markup,,,rights_pass,Unknown markup may contain or corrupt primary text.,resolved,inactive_pending_cross_archive_freeze
itws4c:85158,itws:85158,hold_unresolved_markup,exclude_unresolved_markup,,,rights_pass,Unknown markup may contain or corrupt primary text.,resolved,inactive_pending_cross_archive_freeze
itws4c:63438,itws:63438,hold_duplicate_review,eligible_inactive_processed_build,,,rights_pass,"Rights, quality, canonicalization, and protected-material gates passed.",resolved,inactive_pending_cross_archive_freeze
itws4c:65286,itws:65286,hold_duplicate_review,exclude_internal_exact_duplicate,itws:63438,,rights_pass,Deterministic complete/long/stable-ID precedence selected another exact Wikisource root.,resolved,inactive_pending_cross_archive_freeze
itws4c:346323,itws:346323,hold_quality_or_editorial_review,exclude_quality_language_or_editorial_hold,,,rights_pass,"Non-removable quality, language-variety, transcription-gap, or editorial evidence remains.",resolved,inactive_pending_cross_archive_freeze
itws4c:278486,itws:278486,hold_unresolved_markup,exclude_unresolved_markup,,,rights_pass,Unknown markup may contain or corrupt primary text.,resolved,inactive_pending_cross_archive_freeze
itws4c:248984,itws:248984,hold_unresolved_markup,exclude_unresolved_markup,,,rights_pass,Unknown markup may contain or corrupt primary text.,resolved,inactive_pending_cross_archive_freeze
itws4c:540060,itws:540060,hold_duplicate_review,exclude_canonical_cross_corpus_duplicate,gutenberg_previous:pg20094,,rights_pass,An already resolved project source contains this Wikisource root.,resolved,inactive_pending_cross_archive_freeze
itws4c:318581,itws:318581,hold_unresolved_markup,exclude_unresolved_markup,,,rights_pass,Unknown markup may contain or corrupt primary text.,resolved,inactive_pending_cross_archive_freeze
itws4c:792658,itws:792658,hold_unresolved_markup,exclude_source_rights_unresolved,,,rights_hold_modern_edition_contributor,"Post-1930 edition names a curator, translator, or illustrator whose contribution needs separate rights evidence.",resolved,inactive_pending_cross_archive_freeze
itws4c:773941,itws:773941,hold_unresolved_markup,exclude_unresolved_markup,,,rights_pass,Unknown markup may contain or corrupt primary text.,resolved,inactive_pending_cross_archive_freeze
itws4c:403963,itws:403963,hold_quality_or_editorial_review,exclude_quality_language_or_editorial_hold,,,rights_pass,"Non-removable quality, language-variety, transcription-gap, or editorial evidence remains.",resolved,inactive_pending_cross_archive_freeze
itws4c:458445,itws:458445,hold_unresolved_markup,exclude_unresolved_markup,,,rights_pass,Unknown markup may contain or corrupt primary text.,resolved,inactive_pending_cross_archive_freeze
itws4c:90541,itws:90541,hold_unresolved_markup,exclude_unresolved_markup,,,rights_pass,Unknown markup may contain or corrupt primary text.,resolved,inactive_pending_cross_archive_freeze
itws4c:392998,itws:392998,hold_quality_or_editorial_review,exclude_quality_language_or_editorial_hold,,,rights_pass,"Non-removable quality, language-variety, transcription-gap, or editorial evidence remains.",resolved,inactive_pending_cross_archive_freeze
itws4c:428338,itws:428338,hold_quality_or_editorial_review,exclude_quality_language_or_editorial_hold,,,rights_pass,"Non-removable quality, language-variety, transcription-gap, or editorial evidence remains.",resolved,inactive_pending_cross_archive_freeze
itws4c:393000,itws:393000,hold_duplicate_review,exclude_quality_language_or_editorial_hold,,,rights_pass,"Non-removable quality, language-variety, transcription-gap, or editorial evidence remains.",resolved,inactive_pending_cross_archive_freeze
itws4c:456418,itws:456418,hold_missing_transcription,exclude_incomplete_transcription,,,rights_pass,Missing requested transcription pages make the work incomplete.,resolved,inactive_pending_cross_archive_freeze
itws4c:393292,itws:393292,hold_quality_or_editorial_review,exclude_quality_language_or_editorial_hold,,,rights_pass,"Non-removable quality, language-variety, transcription-gap, or editorial evidence remains.",resolved,inactive_pending_cross_archive_freeze
itws4c:364608,itws:364608,hold_quality_or_editorial_review,exclude_quality_language_or_editorial_hold,,,rights_pass,"Non-removable quality, language-variety, transcription-gap, or editorial evidence remains.",resolved,inactive_pending_cross_archive_freeze
itws4c:449475,itws:449475,hold_unresolved_markup,exclude_unresolved_markup,,,rights_pass,Unknown markup may contain or corrupt primary text.,resolved,inactive_pending_cross_archive_freeze
itws4c:101426,itws:101426,hold_missing_transcription,exclude_incomplete_transcription,,,rights_pass,Missing requested transcription pages make the work incomplete.,resolved,inactive_pending_cross_archive_freeze
itws4c:3426,itws:3426,hold_unresolved_markup,exclude_unresolved_markup,,,rights_pass,Unknown markup may contain or corrupt primary text.,resolved,inactive_pending_cross_archive_freeze
itws4c:20307,itws:20307,hold_quality_or_editorial_review,exclude_quality_language_or_editorial_hold,,,rights_pass,"Non-removable quality, language-variety, transcription-gap, or editorial evidence remains.",resolved,inactive_pending_cross_archive_freeze
itws4c:593598,itws:593598,hold_unresolved_markup,exclude_unresolved_markup,,,rights_pass,Unknown markup may contain or corrupt primary text.,resolved,inactive_pending_cross_archive_freeze
itws4c:482457,itws:482457,hold_unresolved_markup,exclude_unresolved_markup,,,rights_pass,Unknown markup may contain or corrupt primary text.,resolved,inactive_pending_cross_archive_freeze
itws4c:746798,itws:746798,hold_duplicate_review,exclude_internal_exact_duplicate,itws:746797,,rights_pass,Deterministic complete/long/stable-ID precedence selected another exact Wikisource root.,resolved,inactive_pending_cross_archive_freeze
itws4c:745985,itws:745985,hold_duplicate_review,exclude_internal_exact_duplicate,itws:745983,,rights_pass,Deterministic complete/long/stable-ID precedence selected another exact Wikisource root.,resolved,inactive_pending_cross_archive_freeze
itws4c:896031,itws:896031,hold_unresolved_markup,exclude_unresolved_markup,,,rights_pass,Unknown markup may contain or corrupt primary text.,resolved,inactive_pending_cross_archive_freeze
itws4c:678207,itws:678207,hold_quality_or_editorial_review,exclude_quality_language_or_editorial_hold,,,rights_pass,"Non-removable quality, language-variety, transcription-gap, or editorial evidence remains.",resolved,inactive_pending_cross_archive_freeze
itws4c:746648,itws:746648,hold_duplicate_review,eligible_inactive_processed_build,,,rights_pass,"Rights, quality, canonicalization, and protected-material gates passed.",resolved,inactive_pending_cross_archive_freeze
itws4c:586942,itws:586942,hold_missing_transcription,exclude_source_rights_unresolved,,,rights_hold_incomplete_index_provenance,"Index metadata lacks author, year, or source evidence.",resolved,inactive_pending_cross_archive_freeze
itws4c:571444,itws:571444,hold_missing_transcription,exclude_incomplete_transcription,,,rights_pass,Missing requested transcription pages make the work incomplete.,resolved,inactive_pending_cross_archive_freeze
itws4c:742754,itws:742754,hold_duplicate_review,exclude_no_unique_material_after_segmentation,,,rights_pass,No unique broader text or eligible sonnet remains after segmentation.,resolved,inactive_pending_cross_archive_freeze
itws4c:742728,itws:742728,hold_duplicate_review,exclude_no_unique_material_after_segmentation,,,rights_pass,No unique broader text or eligible sonnet remains after segmentation.,resolved,inactive_pending_cross_archive_freeze
itws4c:49333,itws:49333,hold_unresolved_markup,exclude_unresolved_markup,,,rights_pass,Unknown markup may contain or corrupt primary text.,resolved,inactive_pending_cross_archive_freeze
itws4c:10684,itws:10684,hold_quality_or_editorial_review,exclude_source_rights_unresolved,,,rights_hold_modern_edition_contributor,"Post-1930 edition names a curator, translator, or illustrator whose contribution needs separate rights evidence.",resolved,inactive_pending_cross_archive_freeze
itws4c:891803,itws:891803,hold_quality_or_editorial_review,exclude_quality_language_or_editorial_hold,,,rights_pass,"Non-removable quality, language-variety, transcription-gap, or editorial evidence remains.",resolved,inactive_pending_cross_archive_freeze
itws4c:875957,itws:875957,hold_duplicate_review,eligible_inactive_processed_build,,,rights_pass,"Rights, quality, canonicalization, and protected-material gates passed.",resolved,inactive_pending_cross_archive_freeze
itws4c:880038,itws:880038,hold_duplicate_review,exclude_internal_exact_duplicate,itws:880035,,rights_pass,Deterministic complete/long/stable-ID precedence selected another exact Wikisource root.,resolved,inactive_pending_cross_archive_freeze
itws4c:742703,itws:742703,hold_duplicate_review,exclude_internal_exact_duplicate,itws:742702,,rights_pass,Deterministic complete/long/stable-ID precedence selected another exact Wikisource root.,resolved,inactive_pending_cross_archive_freeze
itws4c:595271,itws:595271,hold_quality_or_editorial_review,exclude_quality_language_or_editorial_hold,,,rights_pass,"Non-removable quality, language-variety, transcription-gap, or editorial evidence remains.",resolved,inactive_pending_cross_archive_freeze
itws4c:491047,itws:491047,hold_quality_or_editorial_review,exclude_quality_language_or_editorial_hold,,,rights_pass,"Non-removable quality, language-variety, transcription-gap, or editorial evidence remains.",resolved,inactive_pending_cross_archive_freeze
itws4c:746659,itws:746659,hold_duplicate_review,exclude_internal_exact_duplicate,itws:746658,,rights_pass,Deterministic complete/long/stable-ID precedence selected another exact Wikisource root.,resolved,inactive_pending_cross_archive_freeze
itws4c:746658,itws:746658,hold_duplicate_review,eligible_inactive_processed_build,,,rights_pass,"Rights, quality, canonicalization, and protected-material gates passed.",resolved,inactive_pending_cross_archive_freeze
itws4c:746630,itws:746630,hold_duplicate_review,eligible_inactive_processed_build,,,rights_pass,"Rights, quality, canonicalization, and protected-material gates passed.",resolved,inactive_pending_cross_archive_freeze
itws4c:67265,itws:67265,hold_duplicate_review,exclude_source_rights_unresolved,,,rights_hold_modern_edition_contributor,"Post-1930 edition names a curator, translator, or illustrator whose contribution needs separate rights evidence.",resolved,inactive_pending_cross_archive_freeze
itws4c:746015,itws:746015,hold_duplicate_review,eligible_inactive_processed_build,,,rights_pass,"Rights, quality, canonicalization, and protected-material gates passed.",resolved,inactive_pending_cross_archive_freeze
itws4c:745962,itws:745962,hold_duplicate_review,eligible_inactive_processed_build,,,rights_pass,"Rights, quality, canonicalization, and protected-material gates passed.",resolved,inactive_pending_cross_archive_freeze
itws4c:842955,itws:842955,hold_unresolved_markup,exclude_unresolved_markup,,,rights_pass,Unknown markup may contain or corrupt primary text.,resolved,inactive_pending_cross_archive_freeze
itws4c:226938,itws:226938,hold_unresolved_markup,exclude_unresolved_markup,,,rights_pass,Unknown markup may contain or corrupt primary text.,resolved,inactive_pending_cross_archive_freeze
itws4c:49990,itws:49990,hold_quality_or_editorial_review,exclude_quality_language_or_editorial_hold,,,rights_pass,"Non-removable quality, language-variety, transcription-gap, or editorial evidence remains.",resolved,inactive_pending_cross_archive_freeze
itws4c:746977,itws:746977,hold_duplicate_review,exclude_internal_exact_duplicate,itws:746976,,rights_pass,Deterministic complete/long/stable-ID precedence selected another exact Wikisource root.,resolved,inactive_pending_cross_archive_freeze
itws4c:980212,itws:980212,hold_duplicate_review,exclude_source_rights_unresolved,,,rights_hold_modern_edition_contributor,"Post-1930 edition names a curator, translator, or illustrator whose contribution needs separate rights evidence.",resolved,inactive_pending_cross_archive_freeze
itws4c:144111,itws:144111,hold_missing_transcription,exclude_incomplete_transcription,,,rights_pass,Missing requested transcription pages make the work incomplete.,resolved,inactive_pending_cross_archive_freeze
itws4c:876539,itws:876539,hold_duplicate_review,exclude_internal_exact_duplicate,itws:876538,,rights_pass,Deterministic complete/long/stable-ID precedence selected another exact Wikisource root.,resolved,inactive_pending_cross_archive_freeze
itws4c:572150,itws:572150,hold_quality_or_editorial_review,exclude_quality_language_or_editorial_hold,,,rights_pass,"Non-removable quality, language-variety, transcription-gap, or editorial evidence remains.",resolved,inactive_pending_cross_archive_freeze
itws4c:568009,itws:568009,hold_unresolved_markup,exclude_unresolved_markup,,,rights_pass,Unknown markup may contain or corrupt primary text.,resolved,inactive_pending_cross_archive_freeze
itws4c:893992,itws:893992,hold_duplicate_review,exclude_internal_exact_duplicate,itws:893991,,rights_pass,Deterministic complete/long/stable-ID precedence selected another exact Wikisource root.,resolved,inactive_pending_cross_archive_freeze
itws4c:746839,itws:746839,hold_duplicate_review,eligible_inactive_processed_build,,,rights_pass,"Rights, quality, canonicalization, and protected-material gates passed.",resolved,inactive_pending_cross_archive_freeze
itws4c:1007869,itws:1007869,hold_missing_transcription,exclude_incomplete_transcription,,,rights_pass,Missing requested transcription pages make the work incomplete.,resolved,inactive_pending_cross_archive_freeze
itws4c:1017361,itws:1017361,hold_quality_or_editorial_review,exclude_quality_language_or_editorial_hold,,,rights_pass,"Non-removable quality, language-variety, transcription-gap, or editorial evidence remains.",resolved,inactive_pending_cross_archive_freeze
itws4c:687247,itws:687247,hold_duplicate_review,exclude_source_rights_unresolved,,,rights_hold_modern_edition_contributor,"Post-1930 edition names a curator, translator, or illustrator whose contribution needs separate rights evidence.",resolved,inactive_pending_cross_archive_freeze
itws4c:742748,itws:742748,hold_duplicate_review,exclude_internal_exact_duplicate,itws:742747,,rights_pass,Deterministic complete/long/stable-ID precedence selected another exact Wikisource root.,resolved,inactive_pending_cross_archive_freeze
itws4c:556928,itws:556928,hold_quality_or_editorial_review,exclude_quality_language_or_editorial_hold,,,rights_pass,"Non-removable quality, language-variety, transcription-gap, or editorial evidence remains.",resolved,inactive_pending_cross_archive_freeze
itws4c:876351,itws:876351,hold_duplicate_review,exclude_internal_near_duplicate,itws:876369,,rights_pass,Directional containment and deterministic completeness precedence selected another Wikisource root.,resolved,inactive_pending_cross_archive_freeze
itws4c:822255,itws:822255,hold_duplicate_review,exclude_internal_near_duplicate,itws:809143,,rights_pass,Directional containment and deterministic completeness precedence selected another Wikisource root.,resolved,inactive_pending_cross_archive_freeze
itws4c:809143,itws:809143,hold_duplicate_review,eligible_inactive_processed_build,,,rights_pass,"Rights, quality, canonicalization, and protected-material gates passed.",resolved,inactive_pending_cross_archive_freeze
itws4c:827044,itws:827044,hold_duplicate_review,exclude_internal_near_duplicate,itws:809143,,rights_pass,Directional containment and deterministic completeness precedence selected another Wikisource root.,resolved,inactive_pending_cross_archive_freeze
itws4c:2566,itws:2566,hold_duplicate_review,exclude_canonical_cross_corpus_duplicate,bibit:bibit001610,,rights_pass,An already resolved project source contains this Wikisource root.,resolved,inactive_pending_cross_archive_freeze
itws4c:567237,itws:567237,hold_unresolved_markup,exclude_unresolved_markup,,,rights_pass,Unknown markup may contain or corrupt primary text.,resolved,inactive_pending_cross_archive_freeze
itws4c:567240,itws:567240,hold_unresolved_markup,exclude_unresolved_markup,,,rights_pass,Unknown markup may contain or corrupt primary text.,resolved,inactive_pending_cross_archive_freeze
itws4c:567238,itws:567238,hold_quality_or_editorial_review,exclude_quality_language_or_editorial_hold,,,rights_pass,"Non-removable quality, language-variety, transcription-gap, or editorial evidence remains.",resolved,inactive_pending_cross_archive_freeze
itws4c:567239,itws:567239,hold_quality_or_editorial_review,exclude_quality_language_or_editorial_hold,,,rights_pass,"Non-removable quality, language-variety, transcription-gap, or editorial evidence remains.",resolved,inactive_pending_cross_archive_freeze
itws4c:745980,itws:745980,hold_duplicate_review,exclude_internal_exact_duplicate,itws:745979,,rights_pass,Deterministic complete/long/stable-ID precedence selected another exact Wikisource root.,resolved,inactive_pending_cross_archive_freeze
itws4c:956029,itws:956029,hold_quality_or_editorial_review,exclude_quality_language_or_editorial_hold,,,rights_pass,"Non-removable quality, language-variety, transcription-gap, or editorial evidence remains.",resolved,inactive_pending_cross_archive_freeze
itws4c:69983,itws:69983,hold_unresolved_markup,exclude_unresolved_markup,,,rights_pass,Unknown markup may contain or corrupt primary text.,resolved,inactive_pending_cross_archive_freeze
itws4c:363452,itws:363452,hold_quality_or_editorial_review,exclude_quality_language_or_editorial_hold,,,rights_pass,"Non-removable quality, language-variety, transcription-gap, or editorial evidence remains.",resolved,inactive_pending_cross_archive_freeze
itws4c:742736,itws:742736,hold_duplicate_review,exclude_internal_exact_duplicate,itws:742735,,rights_pass,Deterministic complete/long/stable-ID precedence selected another exact Wikisource root.,resolved,inactive_pending_cross_archive_freeze
itws4c:191770,itws:191770,hold_unresolved_markup,exclude_unresolved_markup,,,rights_pass,Unknown markup may contain or corrupt primary text.,resolved,inactive_pending_cross_archive_freeze
itws4c:694516,itws:694516,hold_unresolved_markup,exclude_unresolved_markup,,,rights_pass,Unknown markup may contain or corrupt primary text.,resolved,inactive_pending_cross_archive_freeze
itws4c:695125,itws:695125,hold_unresolved_markup,exclude_unresolved_markup,,,rights_pass,Unknown markup may contain or corrupt primary text.,resolved,inactive_pending_cross_archive_freeze
itws4c:742707,itws:742707,hold_duplicate_review,exclude_internal_exact_duplicate,itws:742706,,rights_pass,Deterministic complete/long/stable-ID precedence selected another exact Wikisource root.,resolved,inactive_pending_cross_archive_freeze
itws4c:792656,itws:792656,hold_quality_or_editorial_review,exclude_source_rights_unresolved,,,rights_hold_modern_edition_contributor,"Post-1930 edition names a curator, translator, or illustrator whose contribution needs separate rights evidence.",resolved,inactive_pending_cross_archive_freeze
itws4c:835243,itws:835243,hold_missing_transcription,exclude_incomplete_transcription,,,rights_pass,Missing requested transcription pages make the work incomplete.,resolved,inactive_pending_cross_archive_freeze
itws4c:454027,itws:454027,hold_duplicate_review,exclude_quality_language_or_editorial_hold,,,rights_pass,"Non-removable quality, language-variety, transcription-gap, or editorial evidence remains.",resolved,inactive_pending_cross_archive_freeze
itws4c:233184,itws:233184,hold_unresolved_markup,exclude_unresolved_markup,,,rights_pass,Unknown markup may contain or corrupt primary text.,resolved,inactive_pending_cross_archive_freeze
itws4c:194740,itws:194740,hold_unresolved_markup,exclude_unresolved_markup,,,rights_pass,Unknown markup may contain or corrupt primary text.,resolved,inactive_pending_cross_archive_freeze
itws4c:345731,itws:345731,hold_quality_or_editorial_review,exclude_quality_language_or_editorial_hold,,,rights_pass,"Non-removable quality, language-variety, transcription-gap, or editorial evidence remains.",resolved,inactive_pending_cross_archive_freeze
itws4c:911486,itws:911486,hold_duplicate_review,exclude_internal_near_duplicate,itws:575630,,rights_pass,Directional containment and deterministic completeness precedence selected another Wikisource root.,resolved,inactive_pending_cross_archive_freeze
itws4c:575630,itws:575630,hold_duplicate_review,eligible_inactive_processed_build,,,rights_pass,"Rights, quality, canonicalization, and protected-material gates passed.",resolved,inactive_pending_cross_archive_freeze
itws4c:340239,itws:340239,hold_unresolved_markup,exclude_source_rights_unresolved,,,rights_hold_incomplete_index_provenance,"Index metadata lacks author, year, or source evidence.",resolved,inactive_pending_cross_archive_freeze
itws4c:537208,itws:537208,hold_unresolved_markup,exclude_unresolved_markup,,,rights_pass,Unknown markup may contain or corrupt primary text.,resolved,inactive_pending_cross_archive_freeze
itws4c:71664,itws:71664,hold_unresolved_markup,exclude_unresolved_markup,,,rights_pass,Unknown markup may contain or corrupt primary text.,resolved,inactive_pending_cross_archive_freeze
itws4c:90130,itws:90130,hold_missing_transcription,exclude_incomplete_transcription,,,rights_pass,Missing requested transcription pages make the work incomplete.,resolved,inactive_pending_cross_archive_freeze
itws4c:351254,itws:351254,hold_quality_or_editorial_review,exclude_quality_language_or_editorial_hold,,,rights_pass,"Non-removable quality, language-variety, transcription-gap, or editorial evidence remains.",resolved,inactive_pending_cross_archive_freeze
itws4c:302553,itws:302553,hold_quality_or_editorial_review,exclude_source_rights_unresolved,,,rights_hold_incomplete_index_provenance,"Index metadata lacks author, year, or source evidence.",resolved,inactive_pending_cross_archive_freeze
itws4c:219077,itws:219077,hold_unresolved_markup,exclude_unresolved_markup,,,rights_pass,Unknown markup may contain or corrupt primary text.,resolved,inactive_pending_cross_archive_freeze
itws4c:653974,itws:653974,hold_unresolved_markup,exclude_unresolved_markup,,,rights_pass,Unknown markup may contain or corrupt primary text.,resolved,inactive_pending_cross_archive_freeze
itws4c:605868,itws:605868,hold_quality_or_editorial_review,exclude_quality_language_or_editorial_hold,,,rights_pass,"Non-removable quality, language-variety, transcription-gap, or editorial evidence remains.",resolved,inactive_pending_cross_archive_freeze
itws4c:640051,itws:640051,hold_unresolved_markup,exclude_unresolved_markup,,,rights_pass,Unknown markup may contain or corrupt primary text.,resolved,inactive_pending_cross_archive_freeze
itws4c:883618,itws:883618,hold_duplicate_review,exclude_internal_exact_duplicate,itws:883617,,rights_pass,Deterministic complete/long/stable-ID precedence selected another exact Wikisource root.,resolved,inactive_pending_cross_archive_freeze
itws4c:980277,itws:980277,hold_duplicate_review,exclude_source_rights_unresolved,,,rights_hold_modern_edition_contributor,"Post-1930 edition names a curator, translator, or illustrator whose contribution needs separate rights evidence.",resolved,inactive_pending_cross_archive_freeze
itws4c:876538,itws:876538,hold_duplicate_review,eligible_inactive_processed_build,,,rights_pass,"Rights, quality, canonicalization, and protected-material gates passed.",resolved,inactive_pending_cross_archive_freeze
itws4c:879976,itws:879976,hold_duplicate_review,exclude_internal_exact_duplicate,itws:879782,,rights_pass,Deterministic complete/long/stable-ID precedence selected another exact Wikisource root.,resolved,inactive_pending_cross_archive_freeze
itws4c:879669,itws:879669,hold_duplicate_review,exclude_internal_exact_duplicate,itws:879664,,rights_pass,Deterministic complete/long/stable-ID precedence selected another exact Wikisource root.,resolved,inactive_pending_cross_archive_freeze
itws4c:75022,itws:75022,hold_duplicate_review,eligible_inactive_processed_build,,,rights_pass,"Rights, quality, canonicalization, and protected-material gates passed.",resolved,inactive_pending_cross_archive_freeze
itws4c:329257,itws:329257,hold_duplicate_review,exclude_internal_near_duplicate,itws:75022,,rights_pass,Directional containment and deterministic completeness precedence selected another Wikisource root.,resolved,inactive_pending_cross_archive_freeze
itws4c:75020,itws:75020,hold_duplicate_review,eligible_inactive_processed_build,,,rights_pass,"Rights, quality, canonicalization, and protected-material gates passed.",resolved,inactive_pending_cross_archive_freeze
itws4c:329261,itws:329261,hold_duplicate_review,exclude_internal_near_duplicate,itws:75020,,rights_pass,Directional containment and deterministic completeness precedence selected another Wikisource root.,resolved,inactive_pending_cross_archive_freeze
itws4c:742780,itws:742780,hold_duplicate_review,exclude_internal_exact_duplicate,itws:742779,,rights_pass,Deterministic complete/long/stable-ID precedence selected another exact Wikisource root.,resolved,inactive_pending_cross_archive_freeze
itws4c:687232,itws:687232,hold_duplicate_review,exclude_source_rights_unresolved,,,rights_hold_modern_edition_contributor,"Post-1930 edition names a curator, translator, or illustrator whose contribution needs separate rights evidence.",resolved,inactive_pending_cross_archive_freeze
itws4c:746632,itws:746632,hold_duplicate_review,eligible_inactive_processed_build,,,rights_pass,"Rights, quality, canonicalization, and protected-material gates passed.",resolved,inactive_pending_cross_archive_freeze
itws4c:875971,itws:875971,hold_duplicate_review,exclude_internal_exact_duplicate,itws:875969,,rights_pass,Deterministic complete/long/stable-ID precedence selected another exact Wikisource root.,resolved,inactive_pending_cross_archive_freeze
itws4c:746607,itws:746607,hold_duplicate_review,eligible_inactive_processed_build,,,rights_pass,"Rights, quality, canonicalization, and protected-material gates passed.",resolved,inactive_pending_cross_archive_freeze
itws4c:746974,itws:746974,hold_duplicate_review,eligible_inactive_processed_build,,,rights_pass,"Rights, quality, canonicalization, and protected-material gates passed.",resolved,inactive_pending_cross_archive_freeze
itws4c:567028,itws:567028,hold_missing_transcription,exclude_incomplete_transcription,,,rights_pass,Missing requested transcription pages make the work incomplete.,resolved,inactive_pending_cross_archive_freeze
itws4c:827024,itws:827024,hold_quality_or_editorial_review,exclude_quality_language_or_editorial_hold,,,rights_pass,"Non-removable quality, language-variety, transcription-gap, or editorial evidence remains.",resolved,inactive_pending_cross_archive_freeze
itws4c:604528,itws:604528,hold_duplicate_review,exclude_quality_language_or_editorial_hold,,,rights_pass,"Non-removable quality, language-variety, transcription-gap, or editorial evidence remains.",resolved,inactive_pending_cross_archive_freeze
itws4c:746968,itws:746968,hold_duplicate_review,exclude_internal_exact_duplicate,itws:746967,,rights_pass,Deterministic complete/long/stable-ID precedence selected another exact Wikisource root.,resolved,inactive_pending_cross_archive_freeze
itws4c:892380,itws:892380,hold_duplicate_review,eligible_inactive_processed_build,,,rights_pass,"Rights, quality, canonicalization, and protected-material gates passed.",resolved,inactive_pending_cross_archive_freeze
itws4c:746069,itws:746069,hold_duplicate_review,exclude_internal_exact_duplicate,itws:746068,,rights_pass,Deterministic complete/long/stable-ID precedence selected another exact Wikisource root.,resolved,inactive_pending_cross_archive_freeze
itws4c:894281,itws:894281,hold_duplicate_review,exclude_internal_exact_duplicate,itws:894280,,rights_pass,Deterministic complete/long/stable-ID precedence selected another exact Wikisource root.,resolved,inactive_pending_cross_archive_freeze
itws4c:746070,itws:746070,hold_duplicate_review,eligible_inactive_processed_build,,,rights_pass,"Rights, quality, canonicalization, and protected-material gates passed.",resolved,inactive_pending_cross_archive_freeze
itws4c:746072,itws:746072,hold_duplicate_review,eligible_inactive_processed_build,,,rights_pass,"Rights, quality, canonicalization, and protected-material gates passed.",resolved,inactive_pending_cross_archive_freeze
itws4c:746979,itws:746979,hold_duplicate_review,exclude_internal_exact_duplicate,itws:746978,,rights_pass,Deterministic complete/long/stable-ID precedence selected another exact Wikisource root.,resolved,inactive_pending_cross_archive_freeze
itws4c:875970,itws:875970,hold_duplicate_review,exclude_internal_exact_duplicate,itws:875969,,rights_pass,Deterministic complete/long/stable-ID precedence selected another exact Wikisource root.,resolved,inactive_pending_cross_archive_freeze
itws4c:883352,itws:883352,hold_duplicate_review,exclude_internal_exact_duplicate,itws:880098,,rights_pass,Deterministic complete/long/stable-ID precedence selected another exact Wikisource root.,resolved,inactive_pending_cross_archive_freeze
itws4c:883515,itws:883515,hold_duplicate_review,exclude_internal_exact_duplicate,itws:883509,,rights_pass,Deterministic complete/long/stable-ID precedence selected another exact Wikisource root.,resolved,inactive_pending_cross_archive_freeze
itws4c:12077,itws:12077,hold_duplicate_review,exclude_source_rights_unresolved,,,rights_hold_modern_edition_contributor,"Post-1930 edition names a curator, translator, or illustrator whose contribution needs separate rights evidence.",resolved,inactive_pending_cross_archive_freeze
itws4c:318572,itws:318572,hold_unresolved_markup,exclude_unresolved_markup,,,rights_pass,Unknown markup may contain or corrupt primary text.,resolved,inactive_pending_cross_archive_freeze
